,id,name,corp_id,corp_name,at_present_fouds_id,at_present_fouds_name,job_duration_days,at_present_total_size,at_present_best_profit,at_present_fouds_num
1227,30581892,农冰立,80064225,工银瑞信基金,"001721,002861","工银新增益混合,工银智能制造股票",1088,576000000.0,135.72,2
1228,30396307,倪超,80000245,金鹰基金,"002681,002682,003502,003503,011155,011156,210001,210003","金鹰元和灵活配置混合A,金鹰元和灵活配置混合C,金鹰鑫瑞混合A,金鹰鑫瑞混合C,金鹰责任投资混合A,金鹰责任投资混合C,金鹰成份优选混合,金鹰行业优势混合",2195,10869000000.0,156.51,8
1229,30590631,宁君,80000221,富国基金,"005847,007455,010583,010644,010645,011117,100055","富国沪港深业绩驱动混合型A,富国蓝筹精选股票(QDII)人民币,富国蓝筹精选股票(QDII)美元,富国全球健康生活主题混合(QDII)人民币,富国全球健康生活主题混合(QDII)美元,富国沪港深业绩驱动混合型C,富国全球科技互联网(QDII)",1013,13311000000.000002,138.78,7
1230,30553955,倪莉莎,80037023,华富基金,"003994,005781,006405,006406,008018,008019,410002","华富货币B,华富富瑞3个月定开债,华富恒盛纯债债券A,华富恒盛纯债债券C,华富安兴39个月定开债A,华富安兴39个月定开债C,华富货币A",1371,12099000000.0,11.41,7
1231,30042249,倪明,80000235,银华基金,"001303,001728,002323,009085,180013,501038,519001","银华稳利灵活配置混合A,银华战略新兴定开混合,银华稳利灵活配置混合C,银华丰享一年持有期混合,银华领先策略混合,银华明择多策略定期开放混合,银华价值优选混合",4744,8148000000.0,166.38,7
1232,30716865,牛孟艺,80000230,鹏华基金,"003343,003344","鹏华弘惠灵活配置混合A,鹏华弘惠灵活配置混合C",222,750000000.0,7.08,2
1233,30336802,倪权生,80050229,上投摩根基金,378010,上投摩根成长先锋混合,2142,1863000000.0,75.71,1
1234,30059687,聂曙光,80050229,上投摩根基金,"000256,000839,000840,000887,002436,004361,004362,005366,005367,009895,371020,371120","上投摩根红利回报混合A,上投摩根纯债丰利债券A,上投摩根纯债丰利债券C,上投摩根稳进回报混合,上投摩根红利回报混合C,上投摩根安通回报混合A,上投摩根安通回报混合C,上投摩根丰瑞债券A,上投摩根丰瑞债券C,上投摩根瑞盛87个月定开债,上投摩根纯债债券A,上投摩根纯债债券B",3938,10231000000.0,36.75,12
1235,30107638,聂世林,80163340,安信基金,"001287,002036,003030,003031,008891,008892,009880,011856,011857","安信优势增长混合A,安信优势增长混合C,安信新目标混合A,安信新目标混合C,安信价值成长混合A,安信价值成长混合C,安信成长动力一年持有混合,安信均衡成长18个月持有混合A,安信均衡成长18个月持有混合C",1943,3284000000.0000005,194.93,9
1236,30591024,那赛男,80280395,兴业基金,"510370,510570,510690,510860,510890,512350","兴业沪深300ETF,兴业中证500ETF,兴业上证180金融ETF,兴业上证50ETF,兴业上证红利低波动ETF,兴业中证福建50ETF",1008,668000000.0,40.69,6
1237,30682383,倪伟,80000243,长信基金,"004607,008435,008436,163005,163007,519976,519977","长信利尚一年定开混合,长信中证转债及可交换债50指数A,长信中证转债及可交换债50指数C,长信利众债券(LOF)C,长信利众债券(LOF)A,长信可转债债券C,长信可转债债券A",636,5569000000.0,25.57,7
1238,30190176,倪文昊,80431710,招商证券资管,"880007,881007","招商资管智远成长灵活配置混合A,招商资管智远成长灵活配置混合C",1422,525000000.0,68.15,2
1239,30698425,宁霄,80000238,泰达宏利基金,"000507,000508,003073,003074,003767,003768,003793,003794,007640,009814,009815,162205,162207","泰达宏利宏达混合A,泰达宏利宏达混合B,泰达宏利汇利债券A,泰达宏利汇利债券C,泰达宏利纯利债券A,泰达宏利纯利债券C,泰达宏利溢利债券A,泰达宏利溢利债券C,泰达宏利永利债券,泰达宏利乐盈66个月定开债A,泰达宏利乐盈66个月定开债C,泰达宏利风险预算混合,泰达宏利效率优选混合",410,14388000000.0,9.14,13
